61.6 0
64.9 0
69.0 0
75.3 0
115.2 0
118.9 0
124.4 0
231.9 0
235.5 0
240.5 0
318.7 0
322.4 0
327.5 0
352.3 0
356.5 0
364.3 0
394.3 0
398.9 0
494.4 0
498.2 0
504.2 0
544.2 0
548.2 0
555.8 0
605.2 0
609.4 0
617.4 0
696.9 0
700.7 0
706.3 0
778.2 0
782.0 0
787.5 0
841.6 0
845.5 0
851.3 0
882.1 0
886.3 0
894.6 0
898.1 0
903.0 0
983.2 0
987.2 0
993.8 0
